"token","freq","which"
"you love the",2,3
"you made me",2,3
"you make it",2,3
"you may want",2,3
"you must have",2,3
"you need a",2,3
"you need to",8,3
"you never know",2,3
"you on the",3,3
"you ready for",2,3
"you realize that",2,3
"you said it",2,3
"you see one",2,3
"you should be",2,3
"you should follow",2,3
"you so much",9,3
"you tell me",2,3
"you the one",3,3
"you they can",2,3
"you think is",2,3
"you think its",2,3
"you to be",2,3
"you to the",3,3
"you want a",2,3
"you want some",2,3
"you want to",6,3
"you were a",3,3
"you when you",2,3
"you will be",4,3
"you wish you",2,3
"you wouldnt believe",2,3
"youd be surprised",2,3
"your best friend",3,3
"your friends to",2,3
"your name on",3,3
"your work and",2,3
"youre going to",3,3
"youre such a",2,3
"– so why not",2,4
"a bit and then",2,4
"a bit like a",2,4
"a bit longer than",2,4
"a bit of a",9,4
"a bit of good",2,4
"a bit of time",2,4
"a bit on the",2,4
"a challenge to the",2,4
"a chance to see",2,4
"a couple of months",2,4
"a couple of times",2,4
"a couple of weeks",3,4
"a couple weeks ago",2,4
"a cup of coffee",2,4
"a fair amount of",4,4
"a feeling of being",2,4
"a few days ago",3,4
"a few days i",2,4
"a few days later",2,4
"a few months ago",2,4
"a few of my",3,4
"a few of the",3,4
"a few weeks ago",4,4
"a few years ago",4,4
"a few years now",2,4
"a figment of my",2,4
"a food processor pulse",2,4
"a friend of mine",2,4
"a glass of wine",2,4
"a glimpse of the",3,4
"a good place to",3,4
"a good time to",2,4
"a great deal of",3,4
"a great opportunity to",2,4
"a hell of a",2,4
"a little bit more",2,4
"a little bit of",2,4
"a little more about",2,4
"a little more in",2,4
"a long time to",4,4
"a long way from",2,4
"a look at the",3,4
"a look back as",2,4
"a lot in the",2,4
"a lot more contemporary",2,4
"a lot of gin",2,4
"a lot of my",2,4
"a lot of other",2,4
"a lot of people",2,4
"a lot of the",5,4
"a lot of time",6,4
"a lot of work",2,4
"a man and a",2,4
"a number of years",2,4
"a part of my",2,4
"a person’s life is",2,4
"a place in the",2,4
"a place where the",2,4
"a reader’s report that",2,4
"a relationship with his",2,4
"a safe place is",2,4
"a seed and reap",2,4
"a sucker for a",2,4
"a tail i need",4,4
"a time when i",2,4
"a time when the",2,4
"a trip to the",2,4
"a turn for the",2,4
"a very long time",2,4
"a way that is",2,4
"a while and then",2,4
"a while longer to",2,4
"a while since i",2,4
"a whole lot of",2,4
"a work in progress",2,4
"a year ago i",3,4
"a year and a",2,4
"a year old girl",2,4
"able to do a",2,4
"able to look at",2,4
"about a year and",3,4
"about the size of",2,4
"about what we do",2,4
"about whether or not",2,4
"achieving greater speedaccuracy and",2,4
"add the coconut milk",2,4
"add the potatoes to",2,4
"adhd at a rate",2,4
"african american history and",2,4
"against rs lacs for",2,4
"all at the same",2,4
"all i knew was",2,4
"all i know is",2,4
"all of my friends",2,4
"all of the other",2,4
"all of the places",3,4
"all of us are",2,4
"all of you who",2,4
"all over the place",2,4
"all over the world",5,4
"all so much for",3,4
"all the other players",2,4
"all you have to",2,4
"am going to be",2,4
"am happy to be",2,4
"am in love with",2,4
"am not a perfect",3,4
"am not going to",2,4
"american history and culture",2,4
"amount of time to",2,4
"an enemy to your",2,4
"an episode of the",2,4
"and a bottle of",3,4
"and a half ago",2,4
"and a half feet",2,4
"and a lot of",4,4
"and by the way",2,4
"and closer to the",2,4
"and did i mention",2,4
"and do the same",2,4
"and every one of",2,4
"and for those who",3,4
"and having a great",2,4
"and he wanted to",2,4
"and here they are",2,4
"and housing edition developer",2,4
"and i am not",3,4
"and i do not",3,4
"and i don’t think",2,4
"and i feel like",3,4
"and i got to",2,4
"and i had to",3,4
"and i have been",2,4
"and i have faith",2,4
"and i hope they",2,4
"and i just cant",2,4
"and i just want",2,4
"and i know i",3,4
"and i love the",2,4
"and i need to",2,4
"and i played a",2,4
"and i really love",2,4
"and i think i",2,4
"and i thought he",2,4
"and i were in",2,4
"and i will be",3,4
"and if you are",2,4
"and it is no",2,4
"and it was a",4,4
"and it will be",2,4
"and microwave for minutes",2,4
"and no one else",2,4
"and not a person",2,4
"and of course the",2,4
"and over and over",2,4
"and put them on",2,4
"and she was still",3,4
"and shook his head",2,4
"and simmer for minutes",2,4
"and so it was",2,4
"and that is the",2,4
"and that it was",2,4
"and that was that",2,4
"and thats why i",2,4
"and the chocolate factory",2,4
"and the only way",2,4
"and their people were",2,4
"and there is a",2,4
"and there is no",2,4
"and there were a",2,4
"and they are so",2,4
"and this is what",2,4
"and this little piggy",2,4
"and this one was",2,4
"and to give it",2,4
"and up and down",2,4
"and we all know",2,4
"and we had the",2,4
"and when it was",2,4
"and will continue to",3,4
"and you can also",3,4
"and you can see",2,4
"and you know what",3,4
"and you want them",2,4
"and you will find",2,4
"andor prize information without",2,4
"another couple of weeks",2,4
"any of the other",3,4
"anyone else out there",3,4
"anything to do with",3,4
"appears to be the",2,4
"appreciation and enjoyment for",2,4
"are a few of",3,4
"are a lot of",2,4
"are all of the",3,4
"are at war with",2,4
"are going to be",2,4
"are in need of",2,4
"are just a few",2,4
"are kept in the",2,4
"are looking for a",2,4
"are more interested in",2,4
"are more likely to",5,4
"are not going to",2,4
"are not very good",2,4
"are some of the",3,4
"are some photos of",2,4
"are still a few",2,4
"are the ones who",2,4
"around in my head",2,4
"around in the middle",2,4
"around the edge of",2,4
"art new york the",2,4
"as a matter of",2,4
"as a result i",2,4
"as a result of",4,4
"as an opportunity to",2,4
"as i did this",2,4
"as i had hoped",2,4
"as i tried to",2,4
"as is the case",2,4
"as it turned out",2,4
"as long as he",2,4
"as long as they",2,4
"as many times as",2,4
"as much as i",8,4
"as much as the",2,4
"as old as the",2,4
"as one of her",2,4
"as opposed to a",2,4
"as part of the",2,4
"as some of you",2,4
"as soon as i",2,4
"as soon as the",2,4
"as well as a",3,4
"as well as an",2,4
"as well as some",2,4
"as well as the",9,4
"as you can imagine",2,4
"as you can see",7,4
"as you will see",2,4
"at a rate of",2,4
"at a time when",4,4
"at one of our",2,4
"at some point i",4,4
"at the back of",4,4
"at the battle of",2,4
"at the beginning and",2,4
"at the beginning of",4,4
"at the dinner table",2,4
"at the end of",18,4
"at the head of",2,4
"at the heart of",3,4
"at the moment and",3,4
"at the moment but",2,4
"at the rear of",2,4
"at the same time",10,4
"at the side of",2,4
"at the start of",2,4
"at the time and",2,4
"at the time that",3,4
"at the top of",3,4
"at the very least",3,4
"at this point –",2,4
"at this point to",2,4
"at this time the",2,4
"at war with one",2,4
"available to the public",2,4
"back in the day",3,4
"back in the late",2,4
"back into the frame",2,4
"back to the van",2,4
"back to work on",2,4
"bad news is that",2,4
"be a bit more",2,4
"be a part of",4,4
"be able to do",4,4
"be an enemy to",2,4
"be getting back to",2,4
"be in a position",2,4
"be in contact with",2,4
"be interested to see",2,4
"be one of the",2,4
"be part of a",2,4
"be shocked to see",2,4
"be slice of bread",2,4
"be thinking to yourself",2,4
"be where i am",2,4
"be willing to take",2,4
"because he is black",2,4
"because i am not",2,4
"because i couldnt have",2,4
"because i didnt have",2,4
"because in the end",2,4
"because it was the",2,4
"because most of us",2,4
"because that’s not honest",3,4
"because they are so",3,4
"because they did not",2,4
"become one of the",2,4
"becoming more and more",2,4
"been a long time",3,4
"been a while since",3,4
"before and after shots",2,4
"best day of my",2,4
"between you and me",2,4
"bore you with the",2,4
"branches at the top",2,4
"but above all it",2,4
"but at the same",2,4
"but i am sure",2,4
"but i didnt hear",2,4
"but i do know",2,4
"but i do love",2,4
"but i dont know",2,4
"but i feel like",3,4
"but i guess i",2,4
"but i have been",2,4
"but i have to",4,4
"but i wanted to",2,4
"but i’m going to",2,4
"but i’m not sure",2,4
"but im not sure",2,4
"but it is a",3,4
"but it is my",2,4
"but it was a",2,4
"but it was something",2,4
"but just didnt have",2,4
"but like i said",2,4
"but more than that",2,4
"but most of all",2,4
"but then he probably",2,4
"but they are still",2,4
"but what is it",2,4
"but you get the",2,4
"but you have to",2,4
"but you know what",2,4
"by individuals who have",2,4
"by the end of",3,4
"by the time i",3,4
"by the time the",3,4
"by the way and",2,4
"by the way the",2,4
"came up with a",2,4
"can always add more",2,4
"can make a big",2,4
"can see by the",2,4
"can see that there",2,4
"can see there are",2,4
"cant tell anyone that",2,4
"cards cookies blog hop",2,4
"catherines of the real",2,4
"catholics see it as",2,4
"center of god’s will",2,4
"charlie and the chocolate",2,4
"check it out and",2,4
"chief in that country",2,4
"chiweshe hwata and mazorodze",2,4
"christmas cards cookies blog",2,4
"clear to me that",2,4
"close to my heart",3,4
"come back into the",3,4
"come out as a",2,4
"come out of the",4,4
"come up with a",2,4
"confident that i could",3,4
"considered themselves to be",2,4
"considered to be the",2,4
"could come up with",2,4
"could it be that",2,4
"couple of weeks ago",2,4
"course and housing edition",2,4
"course in writing for",2,4
"cup of milk and",2,4
"cut out for me",2,4
"cutting ties with parents",2,4
"dancing with my dad",2,4
"day if you are",2,4
"day of my life",2,4
"day of the marathon",2,4
"day of the week",4,4
"day of the year",2,4
"decreased by the average",2,4
"definition of the one",2,4
"depending on the number",2,4
"despite the fact that",3,4
"did a great job",2,4
"did i tell you",2,4
"did not have a",2,4
"did you know that",4,4
"didnt think it was",2,4
"didnt want to buy",2,4
"do an amazing job",2,4
"do not have to",2,4
"do not know what",4,4
"do one thing at",2,4
"do the right thing",2,4
"do with my life",2,4
"do you expect them",2,4
"doesn’t matter which side",2,4
"don’t get how this",2,4
"don’t get it about",2,4
"don’t have to worry",2,4
"don’t think you can",2,4
"don’t want to see",3,4
"dont get me wrong",2,4
"dont know how to",3,4
"dont think i have",2,4
"dough is smooth and",2,4
"down it was a",2,4
"during the cold war",2,4
"during the day and",2,4
"each and every one",3,4
"each other in a",2,4
"earlier in the week",2,4
"early in the morning",3,4
"earth and all his",2,4
"easier for me to",2,4
"edge of your seat",2,4
"end of the book",2,4
"end of the day",2,4
"end of the world",2,4
"ending on mar against",2,4
"enemy to your enemies",2,4
"enough to make the",2,4
"enter as many times",2,4
"even for just a",2,4
"even if i dont",2,4
"even if you have",2,4
"even more difficult to",2,4
"even though it wasn’t",2,4
"every day of the",3,4
"every one of them",3,4
"every time i thought",2,4
"everything in life is",2,4
"evolution mitsubishi forums of",2,4
"exactly where they were",2,4
"except where prohibited by",2,4
"fair amount of time",2,4
"faith in each other",2,4
"fall in love with",3,4
"father learned how to",2,4
"feast of unleavened bread",3,4
"feel free to give",2,4
"feel like i need",2,4
"feel that there is",2,4
"felt like i was",2,4
"few days later i",2,4
"figment of my imagination",2,4
"find a way to",2,4
"first day of the",2,4
"focused on achieving greater",2,4
"food processor pulse the",2,4
"for a few days",3,4
"for a few years",3,4
"for a little while",2,4
"for a long time",3,4
"for a number of",3,4
"for a while and",4,4
"for another couple of",2,4
"for at least one",2,4
"for long periods of",3,4
"for me at the",2,4
"for me is that",2,4
"for me is the",2,4
"for me to get",2,4
"for minutes or until",2,4
"for my own actions",2,4
"for one of the",2,4
"for peace but not",2,4
"for promotional purposes without",2,4
"for the best i",2,4
"for the boys to",2,4
"for the first time",8,4
"for the good of",2,4
"for the most part",3,4
"for the opportunity to",2,4
"for the quarter ending",3,4
"for the rest of",6,4
"for the sake of",7,4
"for the second time",2,4
"for them to come",2,4
"for those of you",6,4
"for what you have",2,4
"found himself on the",2,4
"found out he was",2,4
"from a high of",2,4
"from all over the",3,4
"from one of the",2,4
"from the end of",2,4
"from the original recipe",2,4
"from time to time",3,4
"from work so i",2,4
"front of a large",2,4
"further permission or compensation",2,4
"get a chance to",3,4
"get a lot of",2,4
"get all of the",2,4
"get back to work",2,4
"get my hands on",3,4
"get out of bed",2,4
"get the binding on",2,4
"give it a try",3,4
"give me a call",2,4
"go back to the",3,4
"go south of the",2,4
"go to the bathroom",2,4
"god’s will and purpose",2,4
"goes along with it",2,4
"going on with this",2,4
"going to be a",3,4
"going to have to",3,4
"golf course and housing",2,4
"good news is that",2,4
"grab a cup of",2,4
"greater speedaccuracy and air",2,4
"group whose members considered",2,4
"gun technology is focused",2,4
"had a chance to",3,4
"had a great time",2,4
"had adhd at a",2,4
"had something to do",2,4
"had the chance to",2,4
"had the opportunity to",3,4
"had the privilege of",2,4
"had to be there",2,4
"had to have more",2,4
"hadnt seen in a",2,4
"hands on a copy",2,4
"happen all the time",2,4
"happy to be getting",2,4
"hard for me to",2,4
"harder than i thought",2,4
"has been a long",2,4
"has been going on",3,4
"has been revealed or",2,4
"has made it so",2,4
"has served me well",2,4
"has to deal with",2,4
"have a bunch of",2,4
"have a chance to",2,4
"have a great weekend",2,4
"have a lot of",2,4
"have a lot to",2,4
"have a question about",2,4
"have a yard sale",2,4
"have no idea how",2,4
"have no idea what",3,4
"have so much to",2,4
"have the opportunity to",3,4
"have to be willing",2,4
"have to do with",2,4
"have to get a",2,4
"have to keep giving",2,4
"have to read the",2,4
"have to say that",2,4
"have to wait for",3,4
"have to worry about",2,4
"have we sung more",2,4
"havent been able to",2,4
"having a great time",3,4
"he agreed with me",2,4
"he found out he",2,4
"he had to say",2,4
"he told me he",2,4
"he told me that",2,4
"he used to be",2,4
"he was also a",2,4
"he was going to",3,4
"heard it from her",2,4
"her hand she held",2,4
"here are a few",4,4
"here are some of",4,4
"here are some photos",2,4
"hes going to get",2,4
"his son jesus christ",2,4
"hometown likeness andor prize",2,4
"hope you enjoy looking",2,4
"hope you find something",2,4
"how i feel about",2,4
"how its turning out",2,4
"how unprofessional is that",2,4
"i also need to",2,4
"i also used the",2,4
"i am a bit",2,4
"i am going to",8,4
"i am happy to",2,4
"i am here to",2,4
"i am looking for",2,4
"i am not a",6,4
"i am not going",2,4
"i am not really",2,4
"i am not sure",2,4
"i am on the",2,4
"i am ready to",2,4
"i am so excited",2,4
"i am still applying",2,4
"i am talking about",2,4
"i am working on",2,4
"i asked them to",2,4
"i came across a",2,4
"i came up with",6,4
"i can assure you",2,4
"i can see that",2,4
"i can see the",4,4
"i can tell you",2,4
"i can’t wait to",3,4
"i cant believe i",2,4
"i cant help but",2,4
"i cant wait to",2,4
"i chose to write",2,4
"i could ever ask",2,4
"i couldnt have any",2,4
"i decided to take",2,4
"i did not have",2,4
"i didn’t have a",2,4
"i didnt have to",2,4
"i didnt think it",3,4
"i didnt want to",4,4
"i discovered that the",2,4
"i do know that",2,4
"i don’t get how",4,4
"i don’t get it",3,4
"i don’t have to",3,4
"i don’t really know",2,4
"i don’t want to",3,4
"i dont have a",2,4
"i dont have to",3,4
"i dont know how",3,4
"i dont know if",2,4
"i dont know what",2,4
"i dont think i",4,4
"i dont want to",7,4
"i feel like i",5,4
"i feel like it",2,4
"i feel like most",2,4
"i felt like i",3,4
"i find that i",3,4
"i found out that",2,4
"i gave it to",2,4
"i got in the",2,4
"i got out of",2,4
"i got to review",2,4
"i got to spend",2,4
"i guess i will",2,4
"i had hoped i",2,4
"i had so much",2,4
"i had to go",2,4
"i had to make",2,4
"i had to take",3,4
"i had to use",2,4
"i hadnt seen in",2,4
"i have a bunch",2,4
"i have a couple",2,4
"i have a feeling",2,4
"i have been in",2,4
"i have been through",2,4
"i have come to",2,4
"i have no idea",5,4
"i have not been",2,4
"i have three blocks",2,4
"i have time to",2,4
"i have to admit",5,4
"i have to get",2,4
"i have to say",4,4
"i havent done much",2,4
"i hope they are",2,4
"i hope you enjoy",3,4
"i just dont understand",2,4
"i just love the",2,4
"i just want to",6,4
"i just wanted to",2,4
"i knew it was",2,4
"i know everyone is",2,4
"i know i know",2,4
"i know i will",2,4
"i know is that",2,4
"i know it is",2,4
"i know that i",2,4
"i learned a lot",3,4
"i look forward to",2,4
"i love a lot",2,4
"i love all of",2,4
"i might have to",2,4
"i need a tail",6,4
"i need to get",2,4
"i need to go",2,4
"i need to know",2,4
"i needed to get",2,4
"i picked up at",2,4
"i picked up the",3,4
"i pray continually for",2,4
"i press on to",2,4
"i read a book",2,4
"i realized that i",2,4
"i really have no",2,4
"i really need to",2,4
"i seem to be",2,4
"i seem to have",2,4
"i think i am",2,4
"i think i can",2,4
"i think if i",2,4
"i think it was",4,4
"i think it would",2,4
"i think one of",2,4
"i think that the",2,4
"i think there are",2,4
"i think we all",2,4
"i thought about it",2,4
"i thought i was",2,4
"i thought i would",2,4
"i thought i’d share",3,4
"i thought it might",2,4
"i thought it was",3,4
"i thought it would",2,4
"i thought they were",2,4
"i thought to myself",2,4
"i thought would be",4,4
"i threw them in",2,4
"i want it to",2,4
"i want to be",2,4
"i want to thank",2,4
"i wanted to do",4,4
"i wanted to explore",2,4
"i wanted to know",2,4
"i wanted to share",2,4
"i wanted to write",2,4
"i was a kid",3,4
"i was a little",3,4
"i was able to",6,4
"i was born in",2,4
